dataset,prop_budget,beta0,rho,gamma,tau,seed,mean_width,coverage
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,10,0.026784392073750496,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,11,0.02679453417658806,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,12,0.02679390273988247,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,13,0.026793764904141426,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,14,0.02675178274512291,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,15,0.026759082451462746,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,16,0.02677927352488041,0.9421338155515371
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,17,0.02673930674791336,0.9407775768535261
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,18,0.02676178701221943,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,19,0.02674891985952854,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,20,0.02676328830420971,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,21,0.026744253933429718,0.9588607594936709
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,22,0.026765186339616776,0.9434900542495479
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,23,0.026766708120703697,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,24,0.026762837544083595,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,25,0.026734039187431335,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,26,0.026730336248874664,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,27,0.02676619589328766,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,28,0.02676129899919033,0.9389692585895117
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,29,0.026788299903273582,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,30,0.02674451842904091,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,31,0.026793675497174263,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,32,0.026759956032037735,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,33,0.02679005078971386,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,34,0.026783838868141174,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,35,0.026760553941130638,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,36,0.02677694335579872,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,37,0.026783917099237442,0.9407775768535261
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,38,0.0267593152821064,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,39,0.026798592880368233,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,40,0.026766562834382057,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,41,0.02674664743244648,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,42,0.026776250451803207,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,43,0.026767879724502563,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,44,0.026769772171974182,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,45,0.026753272861242294,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,46,0.026762796565890312,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,47,0.026763906702399254,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,48,0.026780884712934494,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,49,0.026783987879753113,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,50,0.026777176186442375,0.9403254972875226
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,51,0.026792051270604134,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,52,0.026780368760228157,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,53,0.026761019602417946,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,54,0.02677117846906185,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,55,0.02676800824701786,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,56,0.026760339736938477,0.9434900542495479
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,57,0.026785144582390785,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,58,0.026756539940834045,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,59,0.026761798188090324,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,60,0.02680273912847042,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,61,0.02677151747047901,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,62,0.026768356561660767,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,63,0.026757249608635902,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,64,0.026786811649799347,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,65,0.02677893452346325,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,66,0.026760270819067955,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,67,0.026783203706145287,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,68,0.02678230032324791,0.9588607594936709
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,69,0.02677665837109089,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,70,0.02675975300371647,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,71,0.026746485382318497,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,72,0.026778914034366608,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,73,0.02678661234676838,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,74,0.02675262838602066,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,75,0.026775352656841278,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,76,0.026748105883598328,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,77,0.026770098134875298,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,78,0.02673867717385292,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,79,0.026789311319589615,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,80,0.02679344080388546,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,81,0.026760680601000786,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,82,0.02677975408732891,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,83,0.026730092242360115,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,84,0.026780053973197937,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,85,0.02673806995153427,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,86,0.026767592877149582,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,87,0.026777127757668495,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,88,0.026763396337628365,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,89,0.026793651282787323,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,90,0.026751788333058357,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,91,0.026776432991027832,0.9407775768535261
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,92,0.026781760156154633,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,93,0.026805581524968147,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,94,0.026780493557453156,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,95,0.02676546201109886,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,96,0.026752131059765816,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,97,0.026780541986227036,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,98,0.02675887756049633,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,99,0.02677006646990776,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,0,0.02499350719153881,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,1,0.024973275139927864,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,2,0.02497737854719162,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,3,0.02500516176223755,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,4,0.025003958493471146,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,5,0.02502916380763054,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,6,0.025007709860801697,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,7,0.024979539215564728,0.939873417721519
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,8,0.024985339492559433,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,9,0.024987468495965004,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,10,0.0250132717192173,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,11,0.025020034983754158,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,12,0.025019334629178047,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,13,0.025018317624926567,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,14,0.024985747411847115,0.9385171790235081
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,15,0.0249961968511343,0.9588607594936709
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,16,0.0250050351023674,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,17,0.02497098408639431,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,18,0.024996517226099968,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,19,0.024976814165711403,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,20,0.024996401742100716,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,21,0.024975253269076347,0.9593128390596745
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,22,0.024998655542731285,0.9434900542495479
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,23,0.024998217821121216,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,24,0.024988805875182152,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,25,0.024961328133940697,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,26,0.024966727942228317,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,27,0.024995626881718636,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,28,0.024996863678097725,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,29,0.025021135807037354,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,30,0.024974025785923004,0.9593128390596745
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,31,0.02502116933465004,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,32,0.02499006688594818,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,33,0.025010425597429276,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,34,0.025006700307130814,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,35,0.02499459683895111,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,36,0.02500891499221325,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,37,0.025011030957102776,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,38,0.024997957050800323,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,39,0.025017976760864258,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,40,0.02498900145292282,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,41,0.024977628141641617,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,42,0.02500912733376026,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,43,0.0249939002096653,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,44,0.02500159852206707,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,45,0.02498549222946167,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,46,0.024995381012558937,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,47,0.024994542822241783,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,48,0.02501208335161209,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,49,0.025016717612743378,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,50,0.02500833198428154,0.9407775768535261
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,51,0.025020938366651535,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,52,0.0250104833394289,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,53,0.02499091625213623,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,54,0.025000981986522675,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,55,0.02499648742377758,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,56,0.02498440630733967,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,57,0.025013867765665054,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,58,0.02498778887093067,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,59,0.024997487664222717,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,60,0.025025170296430588,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,61,0.02500149980187416,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,62,0.025002995505928993,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,63,0.02498597465455532,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,64,0.02501685731112957,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,65,0.025011487305164337,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,66,0.024991583079099655,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,67,0.0250125490128994,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,68,0.025015059858560562,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,69,0.02500917948782444,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,70,0.02499033510684967,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,71,0.02498265728354454,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,72,0.025005368515849113,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,73,0.025018369778990746,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,74,0.02498256042599678,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,75,0.025007037445902824,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,76,0.02498461864888668,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,77,0.025001076981425285,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,78,0.024970408529043198,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,79,0.025020359084010124,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,80,0.02502111718058586,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,81,0.024987520650029182,0.9602169981916817
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,82,0.025013916194438934,0.9588607594936709
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,83,0.024967994540929794,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,84,0.025006745010614395,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,85,0.02496824599802494,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,86,0.02499561384320259,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,87,0.02501588873565197,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,88,0.024998817592859268,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,89,0.025013543665409088,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,90,0.024981951341032982,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,91,0.02501005306839943,0.9403254972875226
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,92,0.02501218393445015,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,93,0.025023706257343292,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,94,0.025011224672198296,0.9376130198915009
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,95,0.024998290464282036,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,96,0.024986444041132927,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,97,0.025005538016557693,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,98,0.024993598461151123,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.225,1.0,0.0,0.0,0.75,99,0.025002069771289825,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,0,0.023527352139353752,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,1,0.023508591577410698,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,2,0.023507999256253242,0.9434900542495479
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,3,0.023538904264569283,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,4,0.023534953594207764,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,5,0.023555923253297806,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,6,0.02354125678539276,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,7,0.02351071499288082,0.93625678119349
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,8,0.023517275229096413,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,9,0.02352539636194706,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,10,0.023545660078525543,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,11,0.02354988269507885,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,12,0.023548182100057602,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,13,0.02354457415640354,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,14,0.023520827293395996,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,15,0.023530375212430954,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,16,0.02353924885392189,0.939873417721519
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,17,0.023506300523877144,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,18,0.02353484369814396,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,19,0.02351485937833786,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,20,0.023527653887867928,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,21,0.02351226657629013,0.961121157323689
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,22,0.023535503074526787,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,23,0.023531474173069,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,24,0.023526912555098534,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,25,0.023499950766563416,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,26,0.023506037890911102,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,27,0.02352418564260006,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,28,0.023529620841145515,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,29,0.023550396785140038,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,30,0.023507900536060333,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,31,0.023548832163214684,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,32,0.023524964228272438,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,33,0.023541219532489777,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,34,0.023539837449789047,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,35,0.0235248114913702,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,36,0.02353620156645775,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,37,0.023543253540992737,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,38,0.02352987416088581,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,39,0.02354489266872406,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,40,0.02352612465620041,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,41,0.023512523621320724,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,42,0.023542633280158043,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,43,0.023524044081568718,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,44,0.023539934307336807,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,45,0.023519182577729225,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.25,1.0,0.0,0.0,0.75,46,0.0235268697142601,0.9466546112115732
