dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,87,3111,3064.6767578125,0.02452424354851246,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,88,3111,3066.03662109375,0.024551277980208397,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,89,3111,3065.65283203125,0.024533353745937347,0.951627486437613
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,90,3111,3065.1416015625,0.02453995682299137,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,91,3111,3065.45849609375,0.02454029768705368,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,92,3111,3064.67822265625,0.024543149396777153,0.9380650994575045
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,93,3111,3066.05029296875,0.02455589920282364,0.9421338155515371
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,94,3111,3064.900146484375,0.02455446869134903,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,95,3111,3065.606689453125,0.024536509066820145,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,96,3111,3064.809326171875,0.02453857846558094,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,97,3111,3066.112548828125,0.024535298347473145,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,98,3111,3063.941650390625,0.02453448809683323,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.5,99,3111,3065.535400390625,0.02453657239675522,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,0,3111,3072.86181640625,0.02443929947912693,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,1,3111,3072.111328125,0.024425648152828217,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,2,3111,3071.94091796875,0.024418922141194344,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,3,3111,3071.789794921875,0.024418480694293976,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,4,3111,3072.2265625,0.02442365139722824,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,5,3111,3072.3125,0.0244273878633976,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,6,3111,3071.615478515625,0.024433795362710953,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,7,3111,3072.927734375,0.024422375485301018,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,8,3111,3072.455810546875,0.024429364129900932,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,9,3111,3071.92236328125,0.02442002296447754,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,10,3111,3072.3603515625,0.0244299229234457,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,11,3111,3071.685791015625,0.02441149577498436,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,12,3111,3072.12255859375,0.024416450411081314,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,13,3111,3072.525390625,0.024418111890554428,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,14,3111,3071.68994140625,0.024418486282229424,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,15,3111,3072.358154296875,0.024427980184555054,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,16,3111,3072.2861328125,0.024415403604507446,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,17,3111,3072.765869140625,0.02443990297615528,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,18,3111,3071.14599609375,0.024406537413597107,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,19,3111,3071.508544921875,0.02443496510386467,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,20,3111,3071.87255859375,0.02443634904921055,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,21,3111,3072.394775390625,0.024420643225312233,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,22,3111,3071.767822265625,0.024425456300377846,0.945750452079566
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,23,3111,3073.602294921875,0.024433976039290428,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,24,3111,3072.453125,0.02442152053117752,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,25,3111,3071.810302734375,0.024427590891718864,0.9385171790235081
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,26,3111,3072.08740234375,0.024409227073192596,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,27,3111,3071.12158203125,0.024418143555521965,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,28,3111,3070.98876953125,0.02441919967532158,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,29,3111,3071.82470703125,0.02441335655748844,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,30,3111,3071.109130859375,0.024422114714980125,0.9425858951175407
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,31,3111,3071.820068359375,0.024417618289589882,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,32,3111,3072.466064453125,0.024419588968157768,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,33,3111,3072.56787109375,0.024429354816675186,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,34,3111,3073.0146484375,0.024422992020845413,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,35,3111,3071.69482421875,0.02441263571381569,0.9407775768535261
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,36,3111,3072.08642578125,0.0244236271828413,0.9606690777576853
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,37,3111,3071.913330078125,0.024427521973848343,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,38,3111,3071.845458984375,0.02443189173936844,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,39,3111,3070.7705078125,0.02441338449716568,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,40,3111,3071.510009765625,0.024420015513896942,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,41,3111,3071.809326171875,0.02442663349211216,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,42,3111,3072.789306640625,0.02443774789571762,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,43,3111,3072.619384765625,0.024427343159914017,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,44,3111,3071.717041015625,0.024417949840426445,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,45,3111,3072.1279296875,0.024422481656074524,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,46,3111,3071.92626953125,0.02441505901515484,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,47,3111,3072.816162109375,0.024435877799987793,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,48,3111,3071.87841796875,0.024418048560619354,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,49,3111,3072.103515625,0.02442255988717079,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,50,3111,3072.997802734375,0.024419084191322327,0.945750452079566
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,51,3111,3072.564697265625,0.024429159238934517,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,52,3111,3071.944091796875,0.024420373141765594,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,53,3111,3072.484375,0.0244304146617651,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,54,3111,3072.4091796875,0.02442917786538601,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,55,3111,3072.156982421875,0.02441539242863655,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,56,3111,3072.039306640625,0.024418236687779427,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,57,3111,3071.865478515625,0.0244256891310215,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,58,3111,3072.23291015625,0.02443486824631691,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,59,3111,3071.180908203125,0.024420903995633125,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,60,3111,3072.90234375,0.024420039728283882,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,61,3111,3072.08740234375,0.024425553157925606,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,62,3111,3071.26416015625,0.02440182864665985,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,63,3111,3072.350830078125,0.02443213015794754,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,64,3111,3072.27490234375,0.024434566497802734,0.9434900542495479
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,65,3111,3070.76416015625,0.02440195344388485,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,66,3111,3071.63525390625,0.02442038618028164,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,67,3111,3071.39111328125,0.024425899609923363,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,68,3111,3071.560546875,0.024406298995018005,0.9597649186256781
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,69,3111,3071.742919921875,0.024414777755737305,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,70,3111,3072.198974609375,0.02441120520234108,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,71,3111,3072.742431640625,0.024426106363534927,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,72,3111,3072.3232421875,0.024421075358986855,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,73,3111,3071.559814453125,0.02443106658756733,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,74,3111,3071.796142578125,0.024410931393504143,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,75,3111,3071.5,0.02441740408539772,0.9407775768535261
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,76,3111,3072.6240234375,0.024429213255643845,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,77,3111,3072.692626953125,0.024431893602013588,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,78,3111,3071.52685546875,0.024425523355603218,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,79,3111,3071.8369140625,0.024433322250843048,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,80,3111,3072.11669921875,0.024418408051133156,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,81,3111,3071.37451171875,0.02442082017660141,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,82,3111,3071.6787109375,0.024425316601991653,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,83,3111,3072.792236328125,0.02444087155163288,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,84,3111,3071.364013671875,0.02441840060055256,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,85,3111,3072.826904296875,0.02443591319024563,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,86,3111,3073.179931640625,0.024435877799987793,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,87,3111,3071.582763671875,0.02440967969596386,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,88,3111,3072.188232421875,0.024425052106380463,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,89,3111,3072.0302734375,0.024413524195551872,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,90,3111,3072.14892578125,0.02442278154194355,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,91,3111,3072.222412109375,0.024426383897662163,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,92,3111,3071.25634765625,0.024417467415332794,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,93,3111,3072.640625,0.02442890964448452,0.9425858951175407
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,94,3111,3071.341796875,0.02442723512649536,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,95,3111,3072.35400390625,0.024421099573373795,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,96,3111,3071.32470703125,0.0244172103703022,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,97,3111,3073.138427734375,0.024419177323579788,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,98,3111,3070.633544921875,0.024419525638222694,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,0.01,0.325,0.75,99,3111,3072.251953125,0.024422302842140198,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,0,3350,3286.8173828125,0.026322927325963974,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,1,3350,3286.363037109375,0.026196088641881943,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,2,3350,3285.4326171875,0.026348469778895378,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,3,3350,3285.68505859375,0.026350053027272224,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,4,3350,3286.06787109375,0.02630704641342163,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,5,3350,3286.216552734375,0.02630319446325302,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,6,3350,3285.9814453125,0.026267563924193382,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,7,3350,3287.037109375,0.026361970230937004,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,8,3350,3285.938720703125,0.02640213817358017,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,9,3350,3286.029541015625,0.026236582547426224,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,10,3350,3285.454345703125,0.026413751766085625,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,11,3350,3285.70166015625,0.026297209784388542,0.951627486437613
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,12,3350,3285.87451171875,0.02638186514377594,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,13,3350,3286.2626953125,0.026214521378278732,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,14,3350,3285.870361328125,0.026160938665270805,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,15,3350,3286.033203125,0.02631949819624424,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,16,3350,3286.839599609375,0.026228291913866997,0.945750452079566
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,17,3350,3286.025390625,0.026253750547766685,0.9593128390596745
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,18,3350,3284.777587890625,0.026269592344760895,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,19,3350,3285.229736328125,0.026410939171910286,0.9434900542495479
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,20,3350,3286.453125,0.026323208585381508,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,21,3350,3286.191650390625,0.026341505348682404,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,22,3350,3285.82373046875,0.026332329958677292,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,23,3350,3287.60595703125,0.02637406252324581,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,24,3350,3286.14599609375,0.026207875460386276,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,25,3350,3285.9814453125,0.02638169936835766,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,26,3350,3285.825927734375,0.02624766156077385,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,27,3350,3284.991943359375,0.02626342512667179,0.951627486437613
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,28,3350,3285.639892578125,0.026283014565706253,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,29,3350,3285.998291015625,0.026264801621437073,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,30,3350,3285.407958984375,0.0262917410582304,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,31,3350,3285.265869140625,0.026313206180930138,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,32,3350,3286.4580078125,0.02642889693379402,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,33,3350,3286.734619140625,0.026417944580316544,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,34,3350,3286.341064453125,0.02637709118425846,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,35,3350,3285.283447265625,0.026301437988877296,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,36,3350,3286.12939453125,0.026264777407050133,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,37,3350,3286.060546875,0.02629055269062519,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,38,3350,3286.216552734375,0.02627458982169628,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,39,3350,3285.034912109375,0.026358934119343758,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,40,3350,3285.603271484375,0.02643660083413124,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,41,3350,3285.761474609375,0.026381419971585274,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,42,3350,3287.114990234375,0.02636239118874073,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,43,3350,3286.216064453125,0.0262889564037323,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,44,3350,3286.34716796875,0.026279883459210396,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,45,3350,3285.497314453125,0.026360586285591125,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,46,3350,3285.267822265625,0.026176273822784424,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,47,3350,3286.722412109375,0.0262941624969244,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,48,3350,3285.937744140625,0.026294827461242676,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,49,3350,3286.23291015625,0.026284702122211456,0.95750452079566
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,50,3350,3286.858642578125,0.026317061856389046,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,51,3350,3286.413818359375,0.026345456019043922,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,52,3350,3285.979736328125,0.026249496266245842,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,53,3350,3286.176513671875,0.0264119952917099,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,54,3350,3286.272705078125,0.02639782987535,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,55,3350,3285.81787109375,0.026323188096284866,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,56,3350,3286.443115234375,0.026295050978660583,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,57,3350,3286.101806640625,0.026362907141447067,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,58,3350,3286.051513671875,0.026427114382386208,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,59,3350,3285.36669921875,0.026383722200989723,0.95750452079566
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,60,3350,3286.350830078125,0.02637789025902748,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,61,3350,3285.944580078125,0.026370255276560783,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,62,3350,3285.5087890625,0.026142485439777374,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,63,3350,3286.43994140625,0.026313871145248413,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,64,3350,3286.108154296875,0.026385454460978508,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,65,3350,3285.4150390625,0.02626090869307518,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,66,3350,3285.676513671875,0.026360217481851578,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,67,3350,3285.50048828125,0.026302102953195572,0.945750452079566
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,68,3350,3285.84130859375,0.026157276704907417,0.9615732368896925
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,69,3350,3285.666015625,0.026219412684440613,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,70,3350,3286.44580078125,0.026249364018440247,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,71,3350,3286.92138671875,0.026404673233628273,0.9588607594936709
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,72,3350,3286.533203125,0.02634812705218792,0.9588607594936709
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,73,3350,3285.67138671875,0.026295550167560577,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,74,3350,3285.743408203125,0.02635067142546177,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,75,3350,3285.64697265625,0.02630779705941677,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,76,3350,3286.387939453125,0.026222005486488342,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,77,3350,3286.3115234375,0.02643955871462822,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,78,3350,3286.05712890625,0.026401793584227562,0.9602169981916817
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,79,3350,3286.370849609375,0.02642435021698475,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,80,3350,3286.743408203125,0.026290006935596466,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,81,3350,3285.040283203125,0.026325449347496033,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,82,3350,3286.34228515625,0.026310352608561516,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,83,3350,3286.126708984375,0.0263759046792984,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,84,3350,3285.852294921875,0.026294613257050514,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,85,3350,3286.27587890625,0.026306867599487305,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,86,3350,3286.92138671875,0.026392094790935516,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,87,3350,3285.42919921875,0.02629151940345764,0.951627486437613
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,88,3350,3286.56201171875,0.026344595476984978,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,89,3350,3285.9208984375,0.026240307837724686,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,90,3350,3285.865478515625,0.026303159072995186,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,91,3350,3286.180419921875,0.026280146092176437,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,92,3350,3285.363037109375,0.0263066329061985,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,93,3350,3286.600341796875,0.026464421302080154,0.9394213381555153
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,94,3350,3286.03173828125,0.026399122551083565,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,95,3350,3286.344970703125,0.026345130056142807,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,96,3350,3285.614013671875,0.0264003723859787,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,97,3350,3286.55517578125,0.026277504861354828,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,98,3350,3285.22607421875,0.026260511949658394,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.05,99,3350,3286.517822265625,0.026364766061306,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.25,0,3350,3294.103515625,0.023675043135881424,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.25,1,3350,3293.97216796875,0.023666664958000183,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.25,2,3350,3293.206298828125,0.023643750697374344,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.25,3,3350,3293.328857421875,0.023658160120248795,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,0.01,0.35,0.25,4,3350,3293.740234375,0.02365584671497345,0.9462025316455696
