dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage
mmlu-pro,0,0.01,0.35,0.05,15,4211,4162.17431640625,0.02069855108857155,0.9507455942159965
mmlu-pro,0,0.01,0.35,0.05,16,4211,4162.85595703125,0.02068079449236393,0.9484862178038862
mmlu-pro,0,0.01,0.35,0.05,17,4211,4163.98095703125,0.020690789446234703,0.9502937189335744
mmlu-pro,0,0.01,0.35,0.05,18,4211,4161.37744140625,0.020650170743465424,0.9439674649796657
mmlu-pro,0,0.01,0.35,0.05,19,4211,4162.8134765625,0.020801564678549767,0.9399005874378672
mmlu-pro,0,0.01,0.35,0.05,20,4211,4162.28857421875,0.02075713500380516,0.9543605964753729
mmlu-pro,0,0.01,0.35,0.05,21,4211,4162.6142578125,0.020716724917292595,0.94713059195662
mmlu-pro,0,0.01,0.35,0.05,22,4211,4162.4130859375,0.020629892125725746,0.955716222322639
mmlu-pro,0,0.01,0.35,0.05,23,4211,4163.712890625,0.02078695222735405,0.9484862178038862
mmlu-pro,0,0.01,0.35,0.05,24,4211,4163.15966796875,0.020614106208086014,0.9435155896972436
mmlu-pro,0,0.01,0.35,0.05,25,4211,4162.236328125,0.02073720470070839,0.9539087211929508
mmlu-pro,0,0.01,0.35,0.05,26,4211,4161.98876953125,0.020679723471403122,0.9530049706281066
mmlu-pro,0,0.01,0.35,0.05,27,4211,4162.62060546875,0.020649315789341927,0.9584274740171713
mmlu-pro,0,0.01,0.35,0.05,28,4211,4160.9326171875,0.020752448588609695,0.9539087211929508
mmlu-pro,0,0.01,0.35,0.05,29,4211,4163.17041015625,0.020665712654590607,0.94713059195662
mmlu-pro,0,0.01,0.35,0.05,30,4211,4161.3125,0.020679909735918045,0.947582467239042
mmlu-pro,0,0.01,0.35,0.05,31,4211,4162.21484375,0.020677298307418823,0.9453230908269318
mmlu-pro,0,0.01,0.35,0.05,32,4211,4162.78125,0.020723681896924973,0.9498418436511523
mmlu-pro,0,0.01,0.35,0.05,33,4211,4162.41455078125,0.0207282155752182,0.9566199728874831
mmlu-pro,0,0.01,0.35,0.05,34,4211,4163.0224609375,0.02079068124294281,0.9521012200632626
mmlu-pro,0,0.01,0.35,0.05,35,4211,4162.546875,0.020721523091197014,0.947582467239042
mmlu-pro,0,0.01,0.35,0.05,36,4211,4162.64404296875,0.020720453932881355,0.9502937189335744
mmlu-pro,0,0.01,0.35,0.05,37,4211,4162.33349609375,0.0206424780189991,0.9507455942159965
mmlu-pro,0,0.01,0.35,0.05,38,4211,4162.54052734375,0.020693935453891754,0.956168097605061
mmlu-pro,0,0.01,0.35,0.05,39,4211,4160.95849609375,0.020715484395623207,0.9480343425214641
mmlu-pro,0,0.01,0.35,0.05,40,4211,4162.4326171875,0.020692745223641396,0.9489380930863082
mmlu-pro,0,0.01,0.35,0.05,41,4211,4162.71630859375,0.020749859511852264,0.9511974694984184
mmlu-pro,0,0.01,0.35,0.05,42,4211,4164.587890625,0.020699195563793182,0.956168097605061
mmlu-pro,0,0.01,0.35,0.05,43,4211,4162.88623046875,0.0207218024879694,0.947582467239042
mmlu-pro,0,0.01,0.35,0.05,44,4211,4162.1259765625,0.02061053365468979,0.9530049706281066
mmlu-pro,0,0.01,0.35,0.05,45,4211,4162.23486328125,0.020746618509292603,0.9552643470402169
mmlu-pro,0,0.01,0.35,0.05,46,4211,4161.34033203125,0.020688815042376518,0.9511974694984184
mmlu-pro,0,0.01,0.35,0.05,47,4211,4163.41552734375,0.020723924040794373,0.947582467239042
mmlu-pro,0,0.01,0.35,0.05,48,4211,4162.34326171875,0.020680850371718407,0.9534568459105287
mmlu-pro,0,0.01,0.35,0.05,49,4211,4162.83837890625,0.020726526156067848,0.9484862178038862
mmlu-pro,0,0.01,0.35,0.05,50,4211,4162.85009765625,0.020709482952952385,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.05,51,4211,4163.64453125,0.02067394182085991,0.9439674649796657
mmlu-pro,0,0.01,0.35,0.05,52,4211,4162.50537109375,0.02068391628563404,0.9435155896972436
mmlu-pro,0,0.01,0.35,0.05,53,4211,4163.50537109375,0.020773326978087425,0.9548124717577949
mmlu-pro,0,0.01,0.35,0.05,54,4211,4162.17724609375,0.020736070349812508,0.9430637144148215
mmlu-pro,0,0.01,0.35,0.05,55,4211,4162.86083984375,0.02074313722550869,0.9493899683687302
mmlu-pro,0,0.01,0.35,0.05,56,4211,4163.6328125,0.02061999775469303,0.9480343425214641
mmlu-pro,0,0.01,0.35,0.05,57,4211,4162.8515625,0.02075042948126793,0.947582467239042
mmlu-pro,0,0.01,0.35,0.05,58,4211,4163.33349609375,0.020650019869208336,0.9539087211929508
mmlu-pro,0,0.01,0.35,0.05,59,4211,4162.50439453125,0.020682750269770622,0.9507455942159965
mmlu-pro,0,0.01,0.35,0.05,60,4211,4163.41650390625,0.020749256014823914,0.9462268413917759
mmlu-pro,0,0.01,0.35,0.05,61,4211,4163.22021484375,0.020675869658589363,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.05,62,4211,4161.8017578125,0.0206716638058424,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.05,63,4211,4162.68115234375,0.02069663256406784,0.9417080885675554
mmlu-pro,0,0.01,0.35,0.05,64,4211,4162.537109375,0.020734665915369987,0.9421599638499775
mmlu-pro,0,0.01,0.35,0.05,65,4211,4162.1904296875,0.02064046449959278,0.9530049706281066
mmlu-pro,0,0.01,0.35,0.05,66,4211,4162.4716796875,0.02067531645298004,0.9498418436511523
mmlu-pro,0,0.01,0.35,0.05,67,4211,4161.77783203125,0.020788295194506645,0.9489380930863082
mmlu-pro,0,0.01,0.35,0.05,68,4211,4162.2900390625,0.020674407482147217,0.9453230908269318
mmlu-pro,0,0.01,0.35,0.05,69,4211,4162.20556640625,0.020700987428426743,0.9539087211929508
mmlu-pro,0,0.01,0.35,0.05,70,4211,4162.4765625,0.020746149122714996,0.9530049706281066
mmlu-pro,0,0.01,0.35,0.05,71,4211,4164.06591796875,0.02079206146299839,0.9521012200632626
mmlu-pro,0,0.01,0.35,0.05,72,4211,4161.62255859375,0.02074098214507103,0.9484862178038862
mmlu-pro,0,0.01,0.35,0.05,73,4211,4162.134765625,0.0207863487303257,0.9548124717577949
mmlu-pro,0,0.01,0.35,0.05,74,4211,4162.82421875,0.020699666813015938,0.9507455942159965
mmlu-pro,0,0.01,0.35,0.05,75,4211,4162.017578125,0.0206204392015934,0.9534568459105287
mmlu-pro,0,0.01,0.35,0.05,76,4211,4162.93994140625,0.02064751833677292,0.9525530953456847
mmlu-pro,0,0.01,0.35,0.05,77,4211,4162.43359375,0.02072790451347828,0.9439674649796657
mmlu-pro,0,0.01,0.35,0.05,78,4211,4162.7451171875,0.020688077434897423,0.9448712155445097
mmlu-pro,0,0.01,0.35,0.05,79,4211,4161.61572265625,0.020769203081727028,0.9484862178038862
mmlu-pro,0,0.01,0.35,0.05,80,4211,4163.9013671875,0.02071251906454563,0.9448712155445097
mmlu-pro,0,0.01,0.35,0.05,81,4211,4161.7333984375,0.020689256489276886,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.05,82,4211,4161.8173828125,0.020770639181137085,0.9484862178038862
mmlu-pro,0,0.01,0.35,0.05,83,4211,4162.91796875,0.0207153782248497,0.9453230908269318
mmlu-pro,0,0.01,0.35,0.05,84,4211,4161.26220703125,0.020658617839217186,0.9457749661093539
mmlu-pro,0,0.01,0.35,0.05,85,4211,4163.9814453125,0.02076876349747181,0.9484862178038862
mmlu-pro,0,0.01,0.35,0.05,86,4211,4163.34228515625,0.02071823924779892,0.9552643470402169
mmlu-pro,0,0.01,0.35,0.05,87,4211,4162.50634765625,0.020640436559915543,0.955716222322639
mmlu-pro,0,0.01,0.35,0.05,88,4211,4163.30517578125,0.020715629681944847,0.9439674649796657
mmlu-pro,0,0.01,0.35,0.05,89,4211,4161.994140625,0.02074611186981201,0.955716222322639
mmlu-pro,0,0.01,0.35,0.05,90,4211,4162.56591796875,0.020623115822672844,0.9543605964753729
mmlu-pro,0,0.01,0.35,0.05,91,4211,4162.46240234375,0.02073589712381363,0.9530049706281066
mmlu-pro,0,0.01,0.35,0.05,92,4211,4161.3662109375,0.020642690360546112,0.9543605964753729
mmlu-pro,0,0.01,0.35,0.05,93,4211,4163.19482421875,0.020692171528935432,0.9543605964753729
mmlu-pro,0,0.01,0.35,0.05,94,4211,4161.89501953125,0.020720209926366806,0.9349299593312246
mmlu-pro,0,0.01,0.35,0.05,95,4211,4162.89794921875,0.020719492807984352,0.9511974694984184
mmlu-pro,0,0.01,0.35,0.05,96,4211,4161.53759765625,0.020701656118035316,0.9566199728874831
mmlu-pro,0,0.01,0.35,0.05,97,4211,4161.91748046875,0.020676396787166595,0.9539087211929508
mmlu-pro,0,0.01,0.35,0.05,98,4211,4161.18115234375,0.020776690915226936,0.9525530953456847
mmlu-pro,0,0.01,0.35,0.05,99,4211,4163.431640625,0.020799191668629646,0.9498418436511523
mmlu-pro,0,0.01,0.35,0.25,0,4211,4165.78466796875,0.019072040915489197,0.9399005874378672
mmlu-pro,0,0.01,0.35,0.25,1,4211,4164.5771484375,0.019056493416428566,0.9493899683687302
mmlu-pro,0,0.01,0.35,0.25,2,4211,4165.5546875,0.019052045419812202,0.9539087211929508
mmlu-pro,0,0.01,0.35,0.25,3,4211,4165.22021484375,0.019055943936109543,0.9530049706281066
mmlu-pro,0,0.01,0.35,0.25,4,4211,4166.0029296875,0.019044313579797745,0.9457749661093539
mmlu-pro,0,0.01,0.35,0.25,5,4211,4166.05322265625,0.019071782007813454,0.9417080885675554
mmlu-pro,0,0.01,0.35,0.25,6,4211,4165.22314453125,0.019055690616369247,0.9498418436511523
mmlu-pro,0,0.01,0.35,0.25,7,4211,4166.126953125,0.019065899774432182,0.9552643470402169
mmlu-pro,0,0.01,0.35,0.25,8,4211,4165.31689453125,0.019061027094721794,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.25,9,4211,4165.111328125,0.01904117874801159,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.25,10,4211,4166.1064453125,0.01906704530119896,0.9426118391323995
mmlu-pro,0,0.01,0.35,0.25,11,4211,4164.97509765625,0.01904914528131485,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.25,12,4211,4166.14013671875,0.019059156998991966,0.9534568459105287
mmlu-pro,0,0.01,0.35,0.25,13,4211,4165.54541015625,0.019053267315030098,0.9498418436511523
mmlu-pro,0,0.01,0.35,0.25,14,4211,4164.82470703125,0.01904428005218506,0.9534568459105287
mmlu-pro,0,0.01,0.35,0.25,15,4211,4164.92626953125,0.01906544342637062,0.9484862178038862
mmlu-pro,0,0.01,0.35,0.25,16,4211,4165.83447265625,0.01905040256679058,0.947582467239042
mmlu-pro,0,0.01,0.35,0.25,17,4211,4166.63134765625,0.019070403650403023,0.9412562132851333
mmlu-pro,0,0.01,0.35,0.25,18,4211,4164.140625,0.019031759351491928,0.9484862178038862
mmlu-pro,0,0.01,0.35,0.25,19,4211,4165.90380859375,0.019063569605350494,0.9453230908269318
mmlu-pro,0,0.01,0.35,0.25,20,4211,4165.18701171875,0.019056282937526703,0.9552643470402169
mmlu-pro,0,0.01,0.35,0.25,21,4211,4165.70556640625,0.019045915454626083,0.9453230908269318
mmlu-pro,0,0.01,0.35,0.25,22,4211,4165.55908203125,0.019056158140301704,0.9570718481699051
mmlu-pro,0,0.01,0.35,0.25,23,4211,4166.6962890625,0.0190644022077322,0.947582467239042
mmlu-pro,0,0.01,0.35,0.25,24,4211,4165.85693359375,0.019044946879148483,0.9430637144148215
mmlu-pro,0,0.01,0.35,0.25,25,4211,4165.2021484375,0.019053785130381584,0.9548124717577949
mmlu-pro,0,0.01,0.35,0.25,26,4211,4165.04541015625,0.01903343014419079,0.9530049706281066
mmlu-pro,0,0.01,0.35,0.25,27,4211,4165.36328125,0.01905743032693863,0.9588793492995934
mmlu-pro,0,0.01,0.35,0.25,28,4211,4163.68115234375,0.01905430108308792,0.9525530953456847
mmlu-pro,0,0.01,0.35,0.25,29,4211,4165.658203125,0.019048286601901054,0.9453230908269318
mmlu-pro,0,0.01,0.35,0.25,30,4211,4163.8330078125,0.01905498281121254,0.94713059195662
mmlu-pro,0,0.01,0.35,0.25,31,4211,4164.9013671875,0.01906021684408188,0.9448712155445097
mmlu-pro,0,0.01,0.35,0.25,32,4211,4165.61328125,0.019043823704123497,0.9530049706281066
mmlu-pro,0,0.01,0.35,0.25,33,4211,4165.21337890625,0.01905522681772709,0.9521012200632626
mmlu-pro,0,0.01,0.35,0.25,34,4211,4166.12744140625,0.019065439701080322,0.9525530953456847
mmlu-pro,0,0.01,0.35,0.25,35,4211,4165.3056640625,0.019055088981986046,0.9489380930863082
mmlu-pro,0,0.01,0.35,0.25,36,4211,4165.0751953125,0.01904459297657013,0.9484862178038862
mmlu-pro,0,0.01,0.35,0.25,37,4211,4165.0615234375,0.019059615209698677,0.9480343425214641
mmlu-pro,0,0.01,0.35,0.25,38,4211,4165.05224609375,0.019060004502534866,0.9539087211929508
mmlu-pro,0,0.01,0.35,0.25,39,4211,4163.55712890625,0.019060514867305756,0.9417080885675554
mmlu-pro,0,0.01,0.35,0.25,40,4211,4165.515625,0.01905628852546215,0.9498418436511523
mmlu-pro,0,0.01,0.35,0.25,41,4211,4165.45947265625,0.019068438559770584,0.947582467239042
mmlu-pro,0,0.01,0.35,0.25,42,4211,4167.00048828125,0.01906869001686573,0.9534568459105287
mmlu-pro,0,0.01,0.35,0.25,43,4211,4165.66015625,0.01907225511968136,0.9507455942159965
mmlu-pro,0,0.01,0.35,0.25,44,4211,4164.6015625,0.01904885657131672,0.9489380930863082
mmlu-pro,0,0.01,0.35,0.25,45,4211,4165.0302734375,0.019045699387788773,0.9575237234523272
mmlu-pro,0,0.01,0.35,0.25,46,4211,4164.65869140625,0.01906651444733143,0.9484862178038862
mmlu-pro,0,0.01,0.35,0.25,47,4211,4165.95849609375,0.019082993268966675,0.9453230908269318
mmlu-pro,0,0.01,0.35,0.25,48,4211,4164.95751953125,0.019045181572437286,0.9521012200632626
mmlu-pro,0,0.01,0.35,0.25,49,4211,4165.0009765625,0.019058749079704285,0.9521012200632626
mmlu-pro,0,0.01,0.35,0.25,50,4211,4165.41357421875,0.019070690497756004,0.9552643470402169
mmlu-pro,0,0.01,0.35,0.25,51,4211,4165.857421875,0.019070057198405266,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.25,52,4211,4164.99609375,0.019062502309679985,0.9448712155445097
mmlu-pro,0,0.01,0.35,0.25,53,4211,4166.4833984375,0.019066844135522842,0.9480343425214641
mmlu-pro,0,0.01,0.35,0.25,54,4211,4164.96630859375,0.019057977944612503,0.946678716674198
mmlu-pro,0,0.01,0.35,0.25,55,4211,4165.40966796875,0.019057519733905792,0.9457749661093539
mmlu-pro,0,0.01,0.35,0.25,56,4211,4165.67529296875,0.019055651500821114,0.9502937189335744
mmlu-pro,0,0.01,0.35,0.25,57,4211,4165.7841796875,0.019064752385020256,0.94713059195662
mmlu-pro,0,0.01,0.35,0.25,58,4211,4165.93505859375,0.01904498040676117,0.9543605964753729
mmlu-pro,0,0.01,0.35,0.25,59,4211,4165.04052734375,0.019047416746616364,0.9498418436511523
mmlu-pro,0,0.01,0.35,0.25,60,4211,4166.31396484375,0.019051270559430122,0.9412562132851333
mmlu-pro,0,0.01,0.35,0.25,61,4211,4166.05517578125,0.01905643939971924,0.9521012200632626
mmlu-pro,0,0.01,0.35,0.25,62,4211,4164.60400390625,0.019033001735806465,0.9534568459105287
mmlu-pro,0,0.01,0.35,0.25,63,4211,4165.39111328125,0.019058754667639732,0.9394487121554451
mmlu-pro,0,0.01,0.35,0.25,64,4211,4164.84375,0.019078684970736504,0.9448712155445097
mmlu-pro,0,0.01,0.35,0.25,65,4211,4165.07177734375,0.01904470846056938,0.9498418436511523
mmlu-pro,0,0.01,0.35,0.25,66,4211,4165.15478515625,0.019050823524594307,0.9462268413917759
mmlu-pro,0,0.01,0.35,0.25,67,4211,4164.875,0.019080668687820435,0.9493899683687302
mmlu-pro,0,0.01,0.35,0.25,68,4211,4165.0224609375,0.019051453098654747,0.9453230908269318
mmlu-pro,0,0.01,0.35,0.25,69,4211,4164.7646484375,0.019049977883696556,0.9507455942159965
mmlu-pro,0,0.01,0.35,0.25,70,4211,4165.83056640625,0.019048456102609634,0.9606868504292816
mmlu-pro,0,0.01,0.35,0.25,71,4211,4166.63037109375,0.019069751724600792,0.9511974694984184
mmlu-pro,0,0.01,0.35,0.25,72,4211,4164.58935546875,0.019053010269999504,0.9444193402620877
mmlu-pro,0,0.01,0.35,0.25,73,4211,4164.85791015625,0.019070671871304512,0.9525530953456847
mmlu-pro,0,0.01,0.35,0.25,74,4211,4165.5009765625,0.019039258360862732,0.9507455942159965
mmlu-pro,0,0.01,0.35,0.25,75,4211,4164.79833984375,0.019042616710066795,0.9480343425214641
mmlu-pro,0,0.01,0.35,0.25,76,4211,4165.42138671875,0.019038209691643715,0.9525530953456847
mmlu-pro,0,0.01,0.35,0.25,77,4211,4165.26171875,0.019063454121351242,0.9408043380027112
mmlu-pro,0,0.01,0.35,0.25,78,4211,4165.40869140625,0.01904468983411789,0.9412562132851333
mmlu-pro,0,0.01,0.35,0.25,79,4211,4164.1875,0.019064821302890778,0.9498418436511523
mmlu-pro,0,0.01,0.35,0.25,80,4211,4166.1953125,0.01904585212469101,0.946678716674198
mmlu-pro,0,0.01,0.35,0.25,81,4211,4164.3037109375,0.01905778981745243,0.9444193402620877
mmlu-pro,0,0.01,0.35,0.25,82,4211,4164.40380859375,0.019057948142290115,0.9462268413917759
mmlu-pro,0,0.01,0.35,0.25,83,4211,4165.2470703125,0.01906464248895645,0.9493899683687302
mmlu-pro,0,0.01,0.35,0.25,84,4211,4164.01025390625,0.019057869911193848,0.9435155896972436
mmlu-pro,0,0.01,0.35,0.25,85,4211,4167.04931640625,0.01907879114151001,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.25,86,4211,4166.5244140625,0.019057080149650574,0.9511974694984184
mmlu-pro,0,0.01,0.35,0.25,87,4211,4165.2197265625,0.019035935401916504,0.9521012200632626
mmlu-pro,0,0.01,0.35,0.25,88,4211,4165.814453125,0.019047308713197708,0.9507455942159965
mmlu-pro,0,0.01,0.35,0.25,89,4211,4165.13623046875,0.019045036286115646,0.9566199728874831
mmlu-pro,0,0.01,0.35,0.25,90,4211,4165.2578125,0.01905157044529915,0.9530049706281066
mmlu-pro,0,0.01,0.35,0.25,91,4211,4164.82568359375,0.019058994948863983,0.9484862178038862
mmlu-pro,0,0.01,0.35,0.25,92,4211,4163.986328125,0.01904725469648838,0.946678716674198
mmlu-pro,0,0.01,0.35,0.25,93,4211,4165.85009765625,0.0190527755767107,0.9439674649796657
mmlu-pro,0,0.01,0.35,0.25,94,4211,4164.5263671875,0.019061077386140823,0.9367374604609128
mmlu-pro,0,0.01,0.35,0.25,95,4211,4165.83251953125,0.01904885284602642,0.9489380930863082
mmlu-pro,0,0.01,0.35,0.25,96,4211,4164.10595703125,0.019042275846004486,0.9525530953456847
mmlu-pro,0,0.01,0.35,0.25,97,4211,4165.03759765625,0.019059231504797935,0.9493899683687302
mmlu-pro,0,0.01,0.35,0.25,98,4211,4163.615234375,0.019054897129535675,0.9543605964753729
mmlu-pro,0,0.01,0.35,0.25,99,4211,4166.31396484375,0.01906600408256054,0.9511974694984184
mmlu-pro,0,0.01,0.35,0.5,0,4211,4168.642578125,0.018755747005343437,0.9444193402620877
mmlu-pro,0,0.01,0.35,0.5,1,4211,4167.376953125,0.01874449849128723,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.5,2,4211,4168.36572265625,0.01873740181326866,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.5,3,4211,4167.91552734375,0.018738243728876114,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.5,4,4211,4168.71142578125,0.018736446276307106,0.9530049706281066
mmlu-pro,0,0.01,0.35,0.5,5,4211,4168.94775390625,0.01875101774930954,0.947582467239042
mmlu-pro,0,0.01,0.35,0.5,6,4211,4167.82421875,0.018737666308879852,0.9502937189335744
mmlu-pro,0,0.01,0.35,0.5,7,4211,4168.76806640625,0.018740929663181305,0.9489380930863082
mmlu-pro,0,0.01,0.35,0.5,8,4211,4168.3974609375,0.018742144107818604,0.956168097605061
mmlu-pro,0,0.01,0.35,0.5,9,4211,4167.8759765625,0.018722303211688995,0.9530049706281066
mmlu-pro,0,0.01,0.35,0.5,10,4211,4169.4169921875,0.018750345334410667,0.9493899683687302
mmlu-pro,0,0.01,0.35,0.5,11,4211,4167.79541015625,0.01874014176428318,0.9498418436511523
mmlu-pro,0,0.01,0.35,0.5,12,4211,4168.73193359375,0.01874512992799282,0.9543605964753729
mmlu-pro,0,0.01,0.35,0.5,13,4211,4168.26708984375,0.01873686909675598,0.9511974694984184
mmlu-pro,0,0.01,0.35,0.5,14,4211,4167.50537109375,0.018734944984316826,0.9534568459105287
mmlu-pro,0,0.01,0.35,0.5,15,4211,4167.98876953125,0.01875046268105507,0.9543605964753729
mmlu-pro,0,0.01,0.35,0.5,16,4211,4168.4423828125,0.018742598593235016,0.946678716674198
mmlu-pro,0,0.01,0.35,0.5,17,4211,4169.45263671875,0.018757781013846397,0.947582467239042
mmlu-pro,0,0.01,0.35,0.5,18,4211,4167.02783203125,0.01872980035841465,0.9444193402620877
mmlu-pro,0,0.01,0.35,0.5,19,4211,4168.25537109375,0.018746789544820786,0.9439674649796657
mmlu-pro,0,0.01,0.35,0.5,20,4211,4168.01123046875,0.018739571794867516,0.9570718481699051
mmlu-pro,0,0.01,0.35,0.5,21,4211,4168.263671875,0.018732555210590363,0.9448712155445097
mmlu-pro,0,0.01,0.35,0.5,22,4211,4168.57373046875,0.018746577203273773,0.9539087211929508
mmlu-pro,0,0.01,0.35,0.5,23,4211,4169.4755859375,0.018747800961136818,0.9480343425214641
mmlu-pro,0,0.01,0.35,0.5,24,4211,4168.64794921875,0.01873529888689518,0.9394487121554451
mmlu-pro,0,0.01,0.35,0.5,25,4211,4167.64013671875,0.01874103583395481,0.9525530953456847
mmlu-pro,0,0.01,0.35,0.5,26,4211,4168.244140625,0.018725231289863586,0.9507455942159965
mmlu-pro,0,0.01,0.35,0.5,27,4211,4168.26953125,0.018742382526397705,0.9498418436511523
mmlu-pro,0,0.01,0.35,0.5,28,4211,4166.548828125,0.01873617246747017,0.9534568459105287
mmlu-pro,0,0.01,0.35,0.5,29,4211,4168.58935546875,0.018732648342847824,0.9417080885675554
mmlu-pro,0,0.01,0.35,0.5,30,4211,4167.267578125,0.018735399469733238,0.9489380930863082
mmlu-pro,0,0.01,0.35,0.5,31,4211,4167.77197265625,0.018743963912129402,0.9453230908269318
mmlu-pro,0,0.01,0.35,0.5,32,4211,4168.7109375,0.018744338303804398,0.9498418436511523
mmlu-pro,0,0.01,0.35,0.5,33,4211,4168.31591796875,0.018738264217972755,0.9511974694984184
mmlu-pro,0,0.01,0.35,0.5,34,4211,4169.40966796875,0.01874813437461853,0.9525530953456847
mmlu-pro,0,0.01,0.35,0.5,35,4211,4168.28857421875,0.018740369006991386,0.9439674649796657
mmlu-pro,0,0.01,0.35,0.5,36,4211,4168.044921875,0.01873849518597126,0.9448712155445097
mmlu-pro,0,0.01,0.35,0.5,37,4211,4167.693359375,0.01875537447631359,0.947582467239042
mmlu-pro,0,0.01,0.35,0.5,38,4211,4167.66552734375,0.018745923414826393,0.9489380930863082
mmlu-pro,0,0.01,0.35,0.5,39,4211,4166.361328125,0.018740985542535782,0.9457749661093539
mmlu-pro,0,0.01,0.35,0.5,40,4211,4167.65673828125,0.01873777247965336,0.9462268413917759
mmlu-pro,0,0.01,0.35,0.5,41,4211,4168.09033203125,0.01874590665102005,0.9462268413917759
mmlu-pro,0,0.01,0.35,0.5,42,4211,4169.45556640625,0.018742769956588745,0.9539087211929508
mmlu-pro,0,0.01,0.35,0.5,43,4211,4168.86181640625,0.018747391179203987,0.94713059195662
mmlu-pro,0,0.01,0.35,0.5,44,4211,4167.54052734375,0.018741922453045845,0.9511974694984184
mmlu-pro,0,0.01,0.35,0.5,45,4211,4167.85302734375,0.018728340044617653,0.9602349751468595
mmlu-pro,0,0.01,0.35,0.5,46,4211,4167.81689453125,0.018743956461548805,0.9521012200632626
mmlu-pro,0,0.01,0.35,0.5,47,4211,4168.97705078125,0.01876240037381649,0.9521012200632626
mmlu-pro,0,0.01,0.35,0.5,48,4211,4167.7099609375,0.01873297244310379,0.9489380930863082
mmlu-pro,0,0.01,0.35,0.5,49,4211,4167.873046875,0.018745938315987587,0.9507455942159965
mmlu-pro,0,0.01,0.35,0.5,50,4211,4168.6787109375,0.018746351823210716,0.9584274740171713
mmlu-pro,0,0.01,0.35,0.5,51,4211,4168.6103515625,0.018750954419374466,0.9435155896972436
mmlu-pro,0,0.01,0.35,0.5,52,4211,4168.134765625,0.018744325265288353,0.9444193402620877
mmlu-pro,0,0.01,0.35,0.5,53,4211,4169.435546875,0.018749933689832687,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.5,54,4211,4167.94775390625,0.01874273642897606,0.9462268413917759
mmlu-pro,0,0.01,0.35,0.5,55,4211,4168.6318359375,0.018741413950920105,0.9480343425214641
mmlu-pro,0,0.01,0.35,0.5,56,4211,4168.39990234375,0.018745746463537216,0.94713059195662
mmlu-pro,0,0.01,0.35,0.5,57,4211,4168.5224609375,0.018749060109257698,0.9457749661093539
mmlu-pro,0,0.01,0.35,0.5,58,4211,4168.57763671875,0.018738843500614166,0.9516493447808405
mmlu-pro,0,0.01,0.35,0.5,59,4211,4168.064453125,0.018733058124780655,0.9552643470402169
mmlu-pro,0,0.01,0.35,0.5,60,4211,4169.126953125,0.018736593425273895,0.94713059195662
mmlu-pro,0,0.01,0.35,0.5,61,4211,4168.513671875,0.018736617639660835,0.9525530953456847
mmlu-pro,0,0.01,0.35,0.5,62,4211,4167.2802734375,0.018725592643022537,0.9511974694984184
mmlu-pro,0,0.01,0.35,0.5,63,4211,4168.1103515625,0.018739929422736168,0.9462268413917759
mmlu-pro,0,0.01,0.35,0.5,64,4211,4167.5703125,0.01875266246497631,0.9439674649796657
mmlu-pro,0,0.01,0.35,0.5,65,4211,4167.74072265625,0.018731817603111267,0.9462268413917759
mmlu-pro,0,0.01,0.35,0.5,66,4211,4168.23583984375,0.018733391538262367,0.9408043380027112
mmlu-pro,0,0.01,0.35,0.5,67,4211,4167.5439453125,0.01875344105064869,0.9525530953456847
mmlu-pro,0,0.01,0.35,0.5,68,4211,4167.51904296875,0.01873307302594185,0.9453230908269318
mmlu-pro,0,0.01,0.35,0.5,69,4211,4167.462890625,0.018732380121946335,0.947582467239042
mmlu-pro,0,0.01,0.35,0.5,70,4211,4167.86962890625,0.01873076893389225,0.9579755987347492
mmlu-pro,0,0.01,0.35,0.5,71,4211,4168.923828125,0.018745608627796173,0.9457749661093539
mmlu-pro,0,0.01,0.35,0.5,72,4211,4167.36865234375,0.01874142326414585,0.9444193402620877
mmlu-pro,0,0.01,0.35,0.5,73,4211,4167.9345703125,0.018754247575998306,0.9539087211929508
mmlu-pro,0,0.01,0.35,0.5,74,4211,4168.13232421875,0.018727010115981102,0.9511974694984184
mmlu-pro,0,0.01,0.35,0.5,75,4211,4167.826171875,0.0187337938696146,0.9453230908269318
mmlu-pro,0,0.01,0.35,0.5,76,4211,4168.33251953125,0.018728673458099365,0.9539087211929508
mmlu-pro,0,0.01,0.35,0.5,77,4211,4167.72998046875,0.01874619722366333,0.9435155896972436
mmlu-pro,0,0.01,0.35,0.5,78,4211,4167.74072265625,0.01873643323779106,0.9453230908269318
mmlu-pro,0,0.01,0.35,0.5,79,4211,4167.11572265625,0.01874425821006298,0.9484862178038862
